"op_carrier_fl_num","op_unique_carrier","origin_airport_id","dest_airport_id","distance","route","day"
"2891","QX","11884","14004","222.0000000000000000","11884-14004","4"
"1822","WN","10423","11259","189.0000000000000000","10423-11259","6"
"3570","WN","12889","13495","1500.0000000000000000","12889-13495","1"
"922","F9","14635","12339","945.0000000000000000","14635-12339","5"
"206","WN","14869","14107","507.0000000000000000","14869-14107","6"
"6473","WN","14570","12889","345.0000000000000000","14570-12889","1"
"2223","QX","14057","10713","344.0000000000000000","14057-10713","5"
"5563","OO","12892","11638","209.0000000000000000","12892-11638","4"
"117","UA","14955","12016","129.0000000000000000","14955-12016","2"
"3982","EV","11278","11042","310.0000000000000000","11278-11042","6"
"1133","DL","13487","11775","196.0000000000000000","13487-11775","3"
"1830","UA","14771","10693","1969.0000000000000000","14771-10693","1"
"1941","DL","10140","10397","1269.0000000000000000","10140-10397","4"
"1666","WN","10821","14843","1565.0000000000000000","10821-14843","5"
"368","UA","14771","14262","421.0000000000000000","14771-14262","6"
"310","AS","14747","12892","954.0000000000000000","14747-12892","2"
"1291","WN","14771","14679","447.0000000000000000","14771-14679","3"
"2478","AA","12889","12892","236.0000000000000000","12889-12892","5"
"1750","B6","14685","10721","901.0000000000000000","14685-10721","6"
"1738","DL","13360","10397","442.0000000000000000","13360-10397","5"
"6089","YX","10792","12953","292.0000000000000000","10792-12953","6"
"1194","AA","13303","13204","192.0000000000000000","13303-13204","2"
"4052","MQ","10135","13930","654.0000000000000000","10135-13930","2"
"1819","UA","11292","15304","1506.0000000000000000","11292-15304","4"
"4196","MQ","13930","11977","174.0000000000000000","13930-11977","3"
"2741","QX","14831","14004","728.0000000000000000","14831-14004","2"
"290","F9","11292","15304","1506.0000000000000000","11292-15304","7"
"5379","9E","14492","12451","407.0000000000000000","14492-12451","7"
"4848","PT","11433","14100","453.0000000000000000","11433-14100","1"
"5089","OO","13930","11823","157.0000000000000000","13930-11823","1"
"4269","OO","14869","11122","320.0000000000000000","14869-11122","7"
"2363","DL","13198","10397","692.0000000000000000","13198-10397","5"
"3464","OO","10713","14057","344.0000000000000000","10713-14057","3"
"5286","OO","13891","14771","363.0000000000000000","13891-14771","7"
"223","NK","13930","14635","1120.0000000000000000","13930-14635","5"
"6477","WN","13204","10397","404.0000000000000000","13204-10397","5"
"4549","YX","11624","13303","126.0000000000000000","11624-13303","4"
"2354","AA","12892","11298","1235.0000000000000000","12892-11298","3"
"6243","WN","13204","13232","990.0000000000000000","13204-13232","1"
"5490","OO","12892","10849","902.0000000000000000","12892-10849","4"
"5883","YX","14576","12478","264.0000000000000000","14576-12478","1"
"5436","OO","15376","14771","751.0000000000000000","15376-14771","2"
"2451","WN","13796","14747","672.0000000000000000","13796-14747","2"
"561","NK","13796","12889","407.0000000000000000","13796-12889","3"
"3866","ZW","13930","14321","900.0000000000000000","13930-14321","1"
"4834","ZW","13931","13930","717.0000000000000000","13931-13930","6"
"5150","OO","11337","13930","397.0000000000000000","11337-13930","6"
"725","WN","11697","13232","1167.0000000000000000","11697-13232","7"
"1220","WN","13232","11278","601.0000000000000000","13232-11278","6"
"4844","ZW","14307","12264","371.0000000000000000","14307-12264","1"
"3722","OO","14869","10849","347.0000000000000000","14869-10849","3"
"3740","MQ","12953","12339","660.0000000000000000","12953-12339","3"
"5258","9E","12478","10994","636.0000000000000000","12478-10994","5"
"3803","OO","15376","14869","601.0000000000000000","15376-14869","7"
"3930","OO","14869","12954","588.0000000000000000","14869-12954","7"
"1214","AA","14869","11298","989.0000000000000000","14869-11298","5"
"2562","WN","10140","14107","328.0000000000000000","10140-14107","3"
"1130","NK","13204","11618","937.0000000000000000","13204-11618","3"
"360","AA","13303","12953","1096.0000000000000000","13303-12953","7"
"4447","EV","12266","15624","528.0000000000000000","12266-15624","7"
"677","UA","10713","11292","649.0000000000000000","10713-11292","2"
"1824","AA","14122","11057","366.0000000000000000","14122-11057","3"
"1476","AA","14908","14107","338.0000000000000000","14908-14107","3"
"4833","WN","14107","10140","328.0000000000000000","14107-10140","4"
"3109","OO","13930","13342","67.0000000000000000","13930-13342","7"
"4574","G7","11775","13930","463.0000000000000000","11775-13930","3"
"4871","PT","14100","10581","473.0000000000000000","14100-10581","1"
"1482","UA","11618","11042","404.0000000000000000","11618-11042","5"
"5250","OO","11292","13871","472.0000000000000000","11292-13871","1"
"1512","WN","13232","11292","895.0000000000000000","13232-11292","7"
"4781","AX","11122","11292","230.0000000000000000","11122-11292","5"
"1933","WN","12191","13851","419.0000000000000000","12191-13851","6"
"1682","F9","14492","10721","612.0000000000000000","14492-10721","7"
"3094","OO","12892","11638","209.0000000000000000","12892-11638","2"
"5745","CP","13264","14747","352.0000000000000000","13264-14747","7"
"360","AA","13303","12953","1096.0000000000000000","13303-12953","1"
"5050","OH","12451","11057","328.0000000000000000","12451-11057","2"
"3431","OO","14570","14057","444.0000000000000000","14570-14057","1"
"1235","WN","11066","13204","802.0000000000000000","11066-13204","2"
"2212","UA","14869","13930","1250.0000000000000000","14869-13930","7"
"832","AS","12982","14747","2701.0000000000000000","12982-14747","3"
"4034","MQ","11140","11298","354.0000000000000000","11140-11298","7"
"866","NK","12892","11298","1235.0000000000000000","12892-11298","5"
"3445","OO","14679","14771","447.0000000000000000","14679-14771","5"
"969","AA","13930","10529","783.0000000000000000","13930-10529","2"
"5972","OO","12266","10372","913.0000000000000000","12266-10372","5"
"2407","DL","13487","14869","991.0000000000000000","13487-14869","5"
"1195","AA","15024","11057","1520.0000000000000000","15024-11057","1"
"5305","OH","11278","10874","274.0000000000000000","11278-10874","1"
"2223","DL","13487","13930","334.0000000000000000","13487-13930","6"
"1930","UA","14771","15304","2393.0000000000000000","14771-15304","2"
"4050","OO","14869","10140","493.0000000000000000","14869-10140","2"
"1543","UA","11618","14843","1608.0000000000000000","11618-14843","2"
"884","NK","14843","13204","1189.0000000000000000","14843-13204","3"
"5477","OH","12448","11298","408.0000000000000000","12448-11298","4"
"389","B6","10721","11278","399.0000000000000000","10721-11278","3"
"2957","OO","12892","11638","209.0000000000000000","12892-11638","2"
"364","UA","13486","11292","679.0000000000000000","13486-11292","3"
"2727","G4","13871","14112","1188.0000000000000000","13871-14112","6"
"1195","NK","13204","11697","177.0000000000000000","13204-11697","3"
"1178","AA","11278","13303","919.0000000000000000","11278-13303","3"
"3937","WN","10693","13342","475.0000000000000000","10693-13342","5"
"6110","YX","14635","12953","1080.0000000000000000","14635-12953","6"
"383","WN","13204","10821","787.0000000000000000","13204-10821","7"
"1389","DL","11193","13204","757.0000000000000000","11193-13204","3"
"519","UA","13930","12889","1514.0000000000000000","13930-12889","7"
"3857","OO","12954","12889","231.0000000000000000","12954-12889","7"
"3444","OO","11638","14057","626.0000000000000000","11638-14057","1"
"196","AA","12953","13930","733.0000000000000000","12953-13930","6"
"3401","YX","11057","11618","529.0000000000000000","11057-11618","7"
"1047","DL","11433","13930","235.0000000000000000","11433-13930","5"
"2229","AA","10721","14107","2300.0000000000000000","10721-14107","7"
"826","WN","11292","14683","794.0000000000000000","11292-14683","6"
"4087","OO","14869","13485","1174.0000000000000000","14869-13485","6"
"5076","OO","14025","12264","444.0000000000000000","14025-12264","3"
"4195","WN","14107","12892","370.0000000000000000","14107-12892","6"
"1172","WN","12892","10821","2329.0000000000000000","12892-10821","6"
"1823","AA","14683","14107","843.0000000000000000","14683-14107","2"
"2854","G4","14082","15380","1245.0000000000000000","14082-15380","6"
"3734","OO","13487","11003","220.0000000000000000","13487-11003","7"
"2325","DL","14869","10397","1590.0000000000000000","14869-10397","4"
"1842","UA","12266","12892","1379.0000000000000000","12266-12892","3"
"2947","WN","12191","11140","187.0000000000000000","12191-11140","1"
"5082","9E","11267","13487","574.0000000000000000","11267-13487","7"
"1987","DL","13303","10397","594.0000000000000000","13303-10397","1"
"142","HA","12173","12402","216.0000000000000000","12173-12402","1"
"2155","DL","14869","10397","1590.0000000000000000","14869-10397","7"
"4699","YX","12953","11433","502.0000000000000000","12953-11433","1"
"1132","DL","11433","10821","409.0000000000000000","11433-10821","1"
"4244","OO","10141","13487","257.0000000000000000","10141-13487","1"
"2103","G4","10135","14761","882.0000000000000000","10135-14761","3"
"1234","UA","12266","10423","140.0000000000000000","12266-10423","5"
"1473","AA","15016","13930","258.0000000000000000","15016-13930","5"
"4665","AX","13930","11433","235.0000000000000000","13930-11433","1"
"4423","YX","11066","11278","323.0000000000000000","11066-11278","2"
"1502","G4","10135","14082","1018.0000000000000000","10135-14082","6"
"1898","AS","14831","14679","417.0000000000000000","14831-14679","1"
"3513","OO","14869","14570","422.0000000000000000","14869-14570","3"
"3587","YX","11292","12339","977.0000000000000000","11292-12339","3"
"839","WN","13931","13232","704.0000000000000000","13931-13232","7"
"2266","DL","10397","14771","2139.0000000000000000","10397-14771","7"
"3970","MQ","12953","13931","296.0000000000000000","12953-13931","2"
"1246","DL","12892","10423","1242.0000000000000000","12892-10423","6"
"5440","OO","13930","10372","1013.0000000000000000","13930-10372","4"
"1638","WN","14107","12889","255.0000000000000000","14107-12889","6"
"3645","OO","12954","14869","588.0000000000000000","12954-14869","5"
"4822","9E","12953","14576","254.0000000000000000","12953-14576","6"
"733","UA","14771","14747","679.0000000000000000","14771-14747","7"
"4733","AX","12992","13930","552.0000000000000000","12992-13930","4"
"979","AA","11057","14107","1773.0000000000000000","11057-14107","4"
"3857","ZW","13296","12264","418.0000000000000000","13296-12264","4"
"5594","OH","15096","14100","228.0000000000000000","15096-14100","3"
"4515","YX","14100","11278","119.0000000000000000","14100-11278","1"
"812","UA","12441","11292","406.0000000000000000","12441-11292","2"
"3176","OO","13930","11423","299.0000000000000000","13930-11423","5"
"1899","UA","12266","13930","925.0000000000000000","12266-13930","5"
"1486","DL","13204","13487","1310.0000000000000000","13204-13487","4"
"1995","DL","10397","10423","813.0000000000000000","10397-10423","2"
"1328","AA","14100","14122","268.0000000000000000","14100-14122","2"
"1218","UA","13930","12266","925.0000000000000000","13930-12266","6"
"2073","WN","14107","10800","369.0000000000000000","14107-10800","6"
"5410","OO","11292","14698","931.0000000000000000","11292-14698","1"
"2131","F9","11433","12889","1749.0000000000000000","11433-12889","6"
"4219","OO","11433","15070","479.0000000000000000","11433-15070","4"
"4884","WN","11292","15016","770.0000000000000000","11292-15016","5"
"286","HA","12173","13830","100.0000000000000000","12173-13830","3"
"346","G4","12892","13502","666.0000000000000000","12892-13502","1"
"4888","C5","11618","10257","143.0000000000000000","11618-10257","6"
"2059","QX","14057","14489","116.0000000000000000","14057-14489","3"
"60","HA","13830","14893","2404.0000000000000000","13830-14893","7"
"4042","WN","14679","10713","749.0000000000000000","14679-10713","7"
"193","NK","12266","12889","1222.0000000000000000","12266-12889","7"
"1693","WN","11292","15376","639.0000000000000000","11292-15376","6"
"1114","UA","13487","11292","680.0000000000000000","13487-11292","7"
"5457","OH","12217","11278","613.0000000000000000","12217-11278","2"
"1454","WN","12889","14679","258.0000000000000000","12889-14679","7"
"3841","OO","10372","14869","292.0000000000000000","10372-14869","5"
"2676","WN","12953","13198","1107.0000000000000000","12953-13198","5"
"3404","WN","10423","12896","341.0000000000000000","10423-12896","5"
"3120","DL","11292","13487","680.0000000000000000","11292-13487","2"
"5560","OH","13230","11057","413.0000000000000000","13230-11057","3"
"5480","OH","12953","11267","549.0000000000000000","12953-11267","1"
"1759","G4","11697","14025","1334.0000000000000000","11697-14025","7"
"1820","DL","14869","10397","1590.0000000000000000","14869-10397","3"
"1577","DL","10397","12191","696.0000000000000000","10397-12191","7"
"5068","OH","15016","11057","575.0000000000000000","15016-11057","7"
"590","AA","15016","14107","1262.0000000000000000","15016-14107","6"
"4067","WN","15304","10423","928.0000000000000000","15304-10423","6"
"2190","QX","14747","13486","389.0000000000000000","14747-13486","6"
"4011","EV","11618","14730","642.0000000000000000","11618-14730","5"
"5717","YV","11540","14107","347.0000000000000000","11540-14107","3"
"5555","OH","14307","11278","356.0000000000000000","14307-11278","6"
"1235","UA","11042","11697","1062.0000000000000000","11042-11697","5"
"2123","F9","12889","14908","226.0000000000000000","12889-14908","6"
"2603","WN","10821","11996","426.0000000000000000","10821-11996","2"
"2077","QX","10713","14893","437.0000000000000000","10713-14893","1"
